900,1200,1860
45,0,0
0,0,0
3420,5070,5940
0,0,0
0,0,0
0,0,0
2460,0,0
0,0,0
0,0,0
600,840,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
480,660,0
0,0,0
0,0,0
330,420,510
450,570,930
870,1200,0
0,1260,0
120,0,0
690,720,810
300,390,870
0,210,0
0,0,0
0,0,0
150,240,360
270,420,0
0,0,0
120,300,420
0,0,0
360,0,420
540,660,720
240,0,300
0,0,0
930,1020,1200
0,0,0
180,210,240
660,780,1290
0,0,0
600,600,0
0,0,0
2100,0,5100
390,480,780
390,0,720
660,0,0
660,810,1290
390,510,1170
0,0,0
0,60,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
60,60,60
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
540,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
300,360,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
270,0,0
0,0,0
0,0,0
0,0,0
180,0,0
1080,1140,1140
0,0,45
1080,2100,5100
150,0,150
0,0,0
2400,2700,0
0,0,0
120,0,990
480,900,1380
240,270,300
180,0,330
0,0,0
390,1050,3870
480,540,870
1260,1890,2670
0,0,0
0,1020,0
660,0,720
0,0,0
180,330,1020
300,450,690
570,870,1110
300,330,390
0,0,0
0,0,0
690,0,1320
0,0,0
0,0,0
0,0,0
0,0,0
0,0,660
0,0,0
480,630,840
0,0,11700
120,0,0
0,0,0
240,0,300
270,300,390
780,1050,1500
0,0,0
420,480,720
0,0,0
240,420,690
0,0,0
360,390,450
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
180,330,0
0,0,0
390,510,0
0,0,0
120,0,240
0,0,0
0,0,0
420,480,750
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
60,90,0
0,0,0
420,630,750
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
180,210,240
120,150,180
0,0,0
0,0,0
60,0,0
0,0,0
0,0,0
120,0,0
750,810,0
0,0,0
0,0,0
90,0,120
0,0,0
0,0,1320
0,0,0
0,0,0
180,0,210
0,0,0
0,0,0
150,240,450
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
270,300,0
510,840,0
0,0,0
0,0,0
0,0,0
120,0,150
0,0,0
0,0,0
0,0,0
210,0,0
0,0,0
0,0,150
0,0,0
270,0,0
0,0,240
420,420,450
0,0,0
0,0,0
0,0,600
330,750,1110
0,0,0
0,0,0
0,0,0
330,420,0
1920,2940,0
0,0,0
390,510,600
330,0,0
420,480,600
0,0,0
330,0,0
0,0,0
0,0,0
420,450,0
300,390,420
0,0,0
240,0,0
0,0,0
0,0,0
1470,2130,2910
210,330,540
0,0,0
660,1020,0
0,0,0
0,0,0
120,0,300
0,0,0
210,240,0
90,360,0
0,0,0
0,0,0
0,0,0
780,0,0
0,0,0
510,720,0
570,0,600
0,0,0
1110,1380,3180
210,270,360
0,1380,0
540,990,0
0,0,0
210,210,240
120,150,210
0,0,0
180,210,240
0,0,0
360,870,1170
0,0,0
690,8850,9270
0,0,0
720,0,0
360,390,540
30,45,45
0,0,0
1860,2790,4620
0,0,0
810,5250,21000
390,420,450
0,0,0
270,480,660
180,210,0
570,750,0
120,450,1080
0,0,0
0,0,0
0,0,0
0,0,0
450,3390,0
0,0,270
420,510,690
600,690,810
300,360,510
60,0,0
480,0,0
0,0,0
750,870,1200
1290,2010,3090
0,0,0
360,510,1710
180,0,0
360,19800,0
4200,0,0
90,120,120
540,0,0
0,0,0
0,0,0
120,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,420,0
0,0,0
0,0,0
60,60,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
300,360,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
300,360,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
120,120,210
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
90,90,0
0,0,0
300,390,660
0,0,0
120,0,0
1380,2130,3210
1050,1290,1530
0,0,0
420,480,570
270,300,360
150,210,270
720,840,900
0,0,0
0,0,0
480,510,690
360,390,420
0,0,0
0,0,0
1770,2670,3150
510,540,600
390,0,0
0,0,0
0,0,0
720,810,0
540,810,1050
0,0,0
0,0,0
360,510,1710
0,0,0
960,11160,0
540,660,870
0,0,0
0,0,0
750,0,0
0,0,0
0,0,0
0,0,0
360,510,930
0,0,0
360,390,630
240,720,2040
1500,0,0
600,630,0
1080,1140,1140
0,0,0
240,0,420
0,0,420
0,0,0
150,0,0
540,870,1350
120,150,0
0,0,0
0,0,0
480,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
120,300,540
0,0,780
0,0,0
0,0,0
0,1440,0
0,0,660
0,0,0
0,0,120
0,0,0
60,210,570
0,0,0
0,0,0
180,0,540
0,0,0
0,0,0
0,0,0
0,0,300
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
120,0,150
2880,0,0
0,0,0
60,60,60
0,0,0
0,0,0
0,0,0
690,0,1620
0,0,0
240,0,270
0,0,0
270,3960,0
0,0,0
0,0,0
60,0,240
0,0,0
0,0,0
0,0,0
330,0,0
0,0,0
480,660,1050
0,0,0
150,0,1140
0,0,1680
0,0,0
0,0,0
120,150,180
0,0,0
0,0,0
0,0,1500
0,0,0
240,0,270
0,0,0
0,0,0
240,0,0
0,0,0
150,210,210
360,420,690
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
150,150,0
360,0,0
180,0,0
60,210,510
60,60,120
0,0,0
0,0,0
1860,2100,2520
0,0,0
540,720,1350
0,0,0
360,450,840
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
750,1050,1260
420,690,1200
0,0,0
0,0,0
150,150,0
600,720,750
360,750,1050
150,300,330
2040,0,6000
450,600,750
390,420,2100
0,0,0
0,480,0
60,60,180
600,870,1890
0,0,0
0,0,0
0,0,0
300,0,0
0,0,0
0,0,0
0,900,0
570,600,960
0,0,0
0,0,0
0,0,0
1200,3360,0
690,690,960
0,0,0
330,0,600
0,0,0
0,0,0
0,0,0
1980,2880,3510
2070,3540,7530
360,510,540
60,0,60
1290,2280,3480
0,0,0
0,0,0
510,660,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
900,1290,1710
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
45,60,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,1320,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
600,0,630
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1320,1860,4320
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
120,300,690
300,540,1140
2610,2940,4500
0,0,0
240,660,1770
0,540,2460
510,1260,1680
0,270,0
0,0,0
2400,0,0
0,3540,0
2280,3210,4740
540,1350,2220
0,0,0
0,0,0
0,0,0
60,300,660
630,0,0
510,660,0
990,1590,2340
0,0,0
0,0,1500
0,0,0
0,0,0
810,960,2280
300,450,570
540,600,720
870,990,1680
210,300,480
0,0,0
0,0,0
0,0,0
420,720,0
420,600,1050
240,390,720
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
210,270,300
0,0,2400
0,0,0
0,0,0
0,0,0
2010,2430,3240
420,480,750
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
300,540,1140
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,60
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
60,0,0
0,0,0
0,0,0
120,0,0
60,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10,10,15
0,0,0
30,60,0
0,0,10320
0,0,0
1200,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
30,150,0
0,0,0
0,0,0
1410,5880,12480
330,420,570
0,0,0
120,0,0
300,420,600
0,0,0
240,270,480
300,360,540
270,0,0
0,0,0
0,0,0
0,0,0
0,0,0
510,840,0
720,0,0
540,1440,0
60,60,0
0,0,0
0,0,0
180,240,330
0,0,0
0,0,0
150,180,0
540,660,0
360,510,810
0,0,0
3870,4860,9540
0,390,1020
2160,4500,0
420,540,690
0,0,0
0,0,0
0,0,0
480,690,1620
90,150,480
270,360,990
0,0,0
0,0,0
0,0,0
0,0,0
360,480,690
240,0,0
0,0,0
0,0,0
510,0,0
0,0,0
0,0,0
0,3420,0
60,60,90
0,0,0
240,300,0
0,1080,0
180,0,240
540,570,600
480,540,930
1920,2100,0
600,1020,1590
600,660,780
0,0,0
210,0,0
0,0,0
930,1350,2370
510,510,630
0,0,0
300,480,1290
0,0,0
2100,4470,0
0,0,0
60,300,0
0,0,0
300,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
420,480,630
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,300,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
30,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
45,60,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
210,210,390
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
300,390,570
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
240,300,540
630,870,1110
210,270,300
90,120,240
0,0,0
60,0,0
780,1620,2910
0,0,0
660,0,0
720,870,930
240,240,0
480,540,570
0,0,0
0,0,0
0,0,0
0,0,0
600,690,720
0,0,0
1560,2100,3870
570,690,990
0,0,0
0,330,0
0,0,0
0,0,0
8610,15900,22080
2340,3570,5550
0,0,0
1230,3600,0
0,0,0
420,450,480
120,0,0
0,0,0
150,390,810
720,990,1530
210,0,330
0,0,0
45,0,120
780,1050,1500
510,0,0
480,570,660
0,0,0
0,0,0
0,0,0
600,900,1260
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
60,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
90,0,300
0,0,0
0,0,0
0,0,0
0,0,0
360,420,540
0,0,0
480,600,0
0,0,0
150,180,0
0,0,0
0,0,0
480,600,930
150,0,240
0,0,0
45,0,0
0,0,0
0,0,0
150,330,0
0,0,0
0,0,0
240,480,0
0,0,0
0,0,0
0,0,0
810,1140,1860
0,0,0
510,780,1380
0,0,0
0,0,0
0,0,0
180,240,330
0,0,0
120,0,0
0,0,0
0,0,0
0,0,0
60,60,60
0,0,0
90,120,180
0,0,0
0,0,0
0,0,0
600,630,660
0,0,0
0,270,330
0,0,0
450,660,0
0,0,0
0,0,0
0,0,0
360,420,450
0,0,0
0,0,0
0,0,0
630,990,1590
90,150,0
0,0,0
870,0,2760
0,0,0
930,1290,1350
0,900,0
0,0,0
0,0,0
240,300,360
1290,1560,2160
600,780,1020
240,240,270
120,150,150
210,0,0
300,300,330
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
720,1140,1500
0,0,0
600,750,960
1830,3480,7080
0,0,0
0,0,0
0,0,0
0,0,0
2040,2730,3630
0,0,0
180,300,510
0,0,0
90,210,0
0,0,0
390,0,0
240,300,450
900,1560,2040
0,0,0
390,0,480
570,780,930
180,210,210
990,990,1110
420,570,1590
180,480,0
480,0,0
660,1650,5190
360,510,720
0,0,0
0,0,0
0,0,0
450,870,0
0,0,0
0,0,0
390,630,1020
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
900,1290,1710
900,1290,1710
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
45,60,0
45,60,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,45
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
690,0,0
0,0,0
300,360,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
420,510,720
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2490,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1440,1980,0
45,60,180
0,0,0
660,0,30000
660,870,1320
240,0,0
300,0,1560
600,660,1110
0,0,0
0,0,0
0,1710,0
60,0,90
1020,1380,1650
1320,1350,1410
0,0,0
0,0,0
330,510,840
1410,2010,3150
60,90,180
1170,2220,3180
0,0,0
240,0,0
0,0,480
1590,2490,3180
870,1530,2490
0,0,0
0,0,0
0,0,2250
840,1470,2370
1440,0,0
0,600,0
330,360,450
360,420,1080
660,690,720
3390,4710,8460
0,0,0
0,0,0
360,0,600
330,330,330
120,210,0
0,0,360
270,0,0
0,0,0
15000,0,0
0,0,0
120,180,180
0,0,0
600,1170,1680
0,0,0
30,0,60
510,600,840
870,930,960
330,0,630
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,300
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
60,0,0
240,0,0
0,0,420
0,0,0
0,0,0
120,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
180,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
150,150,210
45,120,150
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,1020,0
0,0,0
0,0,0
60,120,210
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
150,180,270
0,0,0
270,360,630
0,360,0
60,0,0
0,0,0
0,450,0
0,0,0
0,0,0
990,0,1380
0,0,0
0,0,0
600,720,960
0,0,0
0,0,0
150,0,330
0,0,0
360,480,570
1020,0,1110
60,120,150
0,0,0
0,0,0
0,0,0
120,150,210
0,0,0
180,180,0
0,0,0
150,150,180
1080,2010,3030
720,0,720
0,2400,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
660,720,1620
990,1440,2130
180,300,0
360,510,720
600,1050,0
0,0,0
360,420,510
540,2550,0
0,1260,0
660,840,1140
540,780,1020
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
360,0,780
330,510,690
0,0,0
600,720,900
240,300,390
540,660,0
930,1020,1530
0,0,0
210,360,0
0,0,3060
180,300,360
0,0,0
600,1020,1680
60,180,0
720,1260,1590
240,240,240
0,0,0
180,0,300
330,360,390
0,0,0
0,0,0
480,510,510
0,0,0
660,1140,1680
150,0,0
900,6210,21240
390,480,0
90,180,360
210,270,450
1440,2130,9690
0,0,0
0,0,0
0,0,0
0,0,0
1290,1800,2220
0,0,0
0,0,0
810,900,960
0,0,0
0,0,0
210,0,0
120,0,330
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
330,450,480
0,0,0
0,0,60
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
900,1290,1710
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
30,45,0
60,60,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
510,540,1380
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
120,150,150
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
720,720,0
90,120,210
120,180,390
660,900,1320
0,0,1770
150,210,270
390,420,540
2280,3900,10140
540,750,1920
930,1320,1980
0,0,0
180,270,600
90,0,0
510,720,900
150,240,0
660,0,30000
45,90,0
390,450,630
0,0,0
0,0,0
0,0,0
