True,Adventure,360,420,540
True,Adventure,540,2550,0
True,RPG,1260,2040,0
True,Action,660,810,1140
True,Unknown,540,780,1020
True,Simulation,0,0,0
True,Simulation,0,0,0
True,Indie,0,0,0
True,Action,360,0,780
True,Action,330,510,690
True,Strategy,0,0,0
True,Action,600,690,900
True,Action,240,300,360
True,Indie,570,690,900
True,Action,930,1020,1530
True,Action,210,360,0
True,Strategy,0,0,3060
True,Indie,180,300,360
True,Adventure,0,0,0
True,Action,600,1020,1860
True,Action,90,180,0
True,Action,720,1230,1590
True,Adventure,240,240,240
True,Casual,0,0,0
True,Indie,180,0,300
True,Action,330,360,420
True,Strategy,0,0,0
True,Action,480,510,510
True,Action,0,0,0
True,Action,660,1140,1680
True,Action,150,0,0
True,Action,900,6210,21240
True,Action,390,480,0
True,Action,90,150,210
True,Action,210,270,420
True,Strategy,1590,2130,9720
True,Strategy,0,0,0
True,Action,0,0,0
True,Strategy,0,0,0
True,Strategy,1320,1800,2250
True,Action,0,0,0
True,Unknown,0,0,0
True,Adventure,810,900,960
True,Action,0,0,0
True,Unknown,0,0,0
True,Adventure,210,0,0
True,Action,120,0,330
True,Simulation,0,0,0
False,Strategy,0,0,0
False,Strategy,0,0,0
False,Simulation,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Action,360,450,510
False,Unknown,0,0,60
False,Strategy,0,0,0
False,Action,0,0,0
False,Indie,0,0,0
False,Strategy,0,0,0
False,Racing,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Indie,0,0,0
False,Action,0,0,0
False,Strategy,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Indie,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Indie,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Indie,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Indie,0,0,0
False,Indie,0,0,0
False,RPG,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Indie,0,0,0
False,Strategy,0,0,0
False,Indie,0,0,0
False,Indie,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Simulation,0,0,0
False,Indie,0,0,0
False,Action,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Indie,0,0,0
False,Action,0,0,0
False,RPG,0,0,0
False,Casual,30,45,0
False,Casual,60,60,0
False,Casual,0,0,0
False,Adventure,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Strategy,0,0,0
False,Indie,0,0,0
False,Simulation,0,0,0
False,Racing,0,0,0
False,Strategy,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Simulation,0,0,0
False,Action,0,0,0
False,Simulation,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Simulation,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Casual,0,0,0
False,RPG,0,0,0
False,Strategy,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Indie,0,0,0
False,Action,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Racing,0,0,0
False,Racing,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Casual,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Indie,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Indie,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Strategy,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Simulation,510,570,1410
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Casual,0,0,0
False,Action,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Simulation,0,0,0
False,Strategy,0,0,0
False,Strategy,0,0,0
False,Action,120,150,180
False,Action,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Strategy,0,0,0
True,Action,0,0,0
True,Adventure,60,60,0
True,Strategy,930,0,0
True,Action,660,900,1290
True,Adventure,0,0,0
True,Adventure,120,0,210
True,Action,570,660,930
True,Adventure,150,150,240
True,Strategy,0,0,0
True,Sports,0,0,0
True,RPG,1320,1350,1350
True,Action,510,840,1440
True,Action,1440,1680,2130
True,Action,540,540,810
True,Strategy,0,0,0
True,Unknown,0,0,0
True,Casual,0,0,0
True,Racing,810,1380,2250
True,Unknown,390,480,0
True,Action,0,0,0
True,Strategy,0,0,0
True,Adventure,0,0,0
True,Strategy,0,0,0
True,Action,180,0,900
True,Action,570,750,2250
True,Racing,0,0,0
True,RPG,900,1290,2010
True,Action,270,300,480
True,Action,2040,3180,5610
True,Casual,180,0,390
True,Casual,390,480,720
True,Unknown,150,0,0
True,Unknown,0,0,0
True,Casual,0,0,360
True,Casual,60,120,210
True,Strategy,330,360,0
True,Unknown,300,0,0
True,Unknown,180,0,240
True,Casual,0,0,0
True,Indie,60,120,150
True,Adventure,0,0,0
True,Action,0,450,0
True,Adventure,0,0,90
True,Simulation,1740,0,17550
True,Action,0,0,0
True,Indie,0,0,0
True,Adventure,0,180,0
True,Action,0,0,0
True,Action,60,0,0
True,Simulation,0,0,0
True,Indie,0,0,0
True,Action,120,150,180
True,Action,330,420,600
True,Adventure,420,450,450
True,Adventure,0,0,0
True,Casual,0,0,0
True,Action,0,0,0
True,Adventure,0,720,0
True,Action,540,960,0
True,Action,0,0,0
True,Simulation,0,0,0
True,Action,480,0,0
True,Action,0,0,0
True,Adventure,0,0,0
True,Simulation,0,0,0
True,Action,0,0,0
True,Casual,0,0,0
True,Action,0,0,0
True,RPG,930,1290,1740
True,Indie,0,12000,0
True,Unknown,0,0,0
True,Action,0,0,0
True,Action,0,0,0
True,Adventure,0,0,0
True,Adventure,0,0,0
True,Action,0,0,0
True,Action,0,0,0
True,Action,90,0,0
True,Casual,0,0,0
True,Indie,0,0,0
True,Adventure,390,840,0
True,Action,0,0,0
True,Adventure,0,60,0
True,Indie,0,0,0
True,Action,0,0,0
True,Simulation,0,0,0
True,Adventure,0,0,0
True,Adventure,0,0,0
True,Action,660,840,0
True,Adventure,180,0,0
True,Action,0,0,180
True,Casual,0,0,0
True,Indie,360,480,570
True,Adventure,60,60,60
True,Action,0,0,0
True,Action,0,0,0
True,RPG,0,0,0
True,Action,0,0,0
True,RPG,1500,2010,0
True,Racing,0,0,0
True,Action,60,120,0
True,Strategy,0,0,0
True,Action,0,0,0
True,Action,240,300,0
True,Casual,0,0,0
True,Casual,240,0,0
True,Simulation,0,0,0
True,Action,0,360,0
True,Action,0,0,0
True,Indie,0,0,0
True,Adventure,570,660,720
True,Action,0,0,0
True,Simulation,0,0,0
True,Adventure,0,0,0
True,Casual,0,0,0
True,Indie,0,0,0
True,RPG,0,0,0
True,Action,510,0,0
True,Adventure,180,0,210
True,Action,0,0,0
True,Action,420,0,0
True,Simulation,0,0,0
True,Action,60,150,390
True,Action,300,330,360
True,Adventure,210,240,480
True,Adventure,180,240,270
True,Action,0,0,0
True,Indie,0,0,0
True,Adventure,360,390,540
True,Indie,0,960,0
True,Indie,300,0,0
True,Indie,2460,2910,0
True,Adventure,120,120,150
True,Indie,330,0,0
True,Indie,0,0,0
True,Simulation,0,0,0
True,Action,0,0,0
True,Racing,360,1500,1590
True,Action,0,0,0
True,Simulation,0,1710,0
True,Simulation,0,0,0
True,Action,720,750,750
True,Action,120,270,480
True,Action,390,690,1560
True,Adventure,150,240,450
True,Casual,0,0,0
True,Action,1020,1470,2580
True,Action,90,150,0
True,Action,0,0,0
True,Action,0,0,0
True,Adventure,0,0,0
True,Casual,630,900,1380
True,Casual,0,0,0
True,Action,180,240,360
True,Action,330,630,960
True,Action,180,300,600
True,Action,330,330,630
True,Action,120,180,240
True,Adventure,540,630,930
True,RPG,0,0,0
True,Adventure,0,0,0
True,Action,0,0,0
True,Strategy,0,0,0
True,Adventure,150,150,240
True,Adventure,0,0,0
True,Action,330,360,450
True,Indie,0,0,0
True,Action,120,240,540
True,Action,120,180,270
True,Action,180,0,0
True,Casual,0,0,0
True,Action,0,0,0
True,Action,240,300,660
True,Adventure,60,0,60
True,Action,0,0,0
True,Action,0,0,0
True,Massively Multiplayer,0,0,0
True,Action,0,0,0
True,Action,330,360,630
True,Adventure,360,0,0
True,Casual,0,0,0
True,Action,360,480,0
True,Adventure,0,0,0
True,Unknown,60,90,120
True,Unknown,0,0,0
True,Casual,240,300,360
True,Adventure,0,0,0
True,Action,2370,2760,3960
True,Simulation,0,0,0
True,Strategy,1560,3420,4590
True,Action,270,330,720
True,Action,30,60,120
True,Action,750,1020,1860
True,Action,300,0,0
True,Action,600,780,870
True,Action,300,420,0
True,Strategy,0,0,0
True,Strategy,600,3360,0
True,Strategy,390,3450,0
True,Casual,360,480,840
True,Action,1020,1620,2130
True,RPG,0,3000,0
True,Adventure,0,0,0
True,Adventure,360,390,390
True,Action,630,750,780
True,Unknown,0,0,0
True,Unknown,480,0,540
True,Unknown,0,0,450
True,Indie,0,0,0
True,Racing,1380,1500,2310
True,Unknown,0,0,0
True,Strategy,1560,1560,0
True,Action,480,0,0
True,Action,45,60,0
True,Action,540,750,810
False,Action,180,0,0
False,Strategy,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Strategy,0,0,0
False,Adventure,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Adventure,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Strategy,0,0,0
False,Simulation,0,0,0
False,Strategy,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Indie,0,0,0
False,Indie,0,0,0
False,Indie,0,0,0
False,Action,0,0,0
False,Indie,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Racing,0,0,0
False,Indie,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,RPG,60,0,0
False,Casual,0,0,0
False,Indie,0,0,0
False,Indie,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Indie,0,0,0
False,Action,0,0,0
False,Simulation,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Indie,0,0,0
False,Strategy,0,0,0
False,RPG,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Indie,0,0,0
False,Strategy,0,0,0
False,RPG,0,0,0
False,Casual,0,0,0
False,Simulation,0,0,0
False,Action,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Action,150,180,240
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Simulation,0,0,0
False,RPG,0,0,0
False,RPG,0,0,0
False,Simulation,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Simulation,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Indie,0,0,0
False,Action,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Action,45,45,60
False,Action,0,0,0
False,Action,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Strategy,0,0,0
False,Action,300,330,0
False,RPG,0,0,0
False,Action,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Racing,0,0,0
False,Racing,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Strategy,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Strategy,0,0,0
False,Strategy,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Unknown,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Strategy,0,0,0
False,Casual,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,240,420,780
True,Action,480,600,1620
True,Strategy,1170,1530,2550
True,Action,60,0,0
True,Action,210,270,450
True,RPG,2250,2310,2310
True,Unknown,0,0,420
True,Sports,990,0,0
True,RPG,1080,1530,1830
True,Action,150,0,360
True,Adventure,0,0,0
True,Action,0,0,1350
True,Strategy,0,0,0
True,Strategy,0,960,0
True,Action,420,660,0
True,RPG,0,0,0
True,Action,0,0,0
True,Action,0,0,0
True,RPG,0,0,0
True,Action,1050,1230,1590
True,Action,510,0,600
True,Action,360,420,1020
True,Action,0,0,0
True,Simulation,0,0,0
True,Unknown,0,540,0
True,Action,480,570,0
True,Strategy,0,0,0
True,Unknown,0,0,0
True,Action,420,810,870
True,Action,450,540,930
True,Simulation,360,2910,4620
True,Unknown,0,0,0
True,Strategy,330,360,0
True,Unknown,0,0,0
True,Unknown,0,0,0
True,Action,450,600,930
True,Unknown,0,0,0
True,Action,0,0,0
True,Casual,0,0,0
True,Unknown,0,0,0
True,Action,510,630,1110
True,Strategy,1590,2130,9720
True,Strategy,180,0,930
True,Simulation,0,0,0
True,Unknown,0,0,0
True,Casual,0,0,0
True,Indie,0,0,0
True,Action,270,330,1170
True,Simulation,1230,2250,0
True,Action,540,840,0
True,Casual,0,0,0
True,Simulation,0,0,0
True,Adventure,450,0,690
True,Action,0,0,0
True,Action,480,0,780
True,Indie,0,0,0
True,Action,0,0,0
True,Adventure,0,0,0
True,Casual,0,0,0
True,Action,0,0,0
True,Action,390,510,690
True,Action,0,0,0
True,Casual,0,0,0
True,Racing,0,0,0
True,Action,0,0,0
True,Action,0,0,0
True,Indie,0,0,0
True,Action,0,0,0
True,Indie,0,0,0
True,Adventure,0,0,0
True,Racing,0,0,0
True,Action,120,180,390
True,Casual,0,0,0
True,Adventure,0,0,0
True,Casual,0,0,0
True,Action,0,0,0
True,RPG,0,0,0
True,Action,480,0,480
True,Casual,60,120,150
True,Adventure,210,0,0
True,Sports,0,0,0
True,Casual,0,0,900
True,Indie,0,0,0
True,Action,60,0,1260
True,RPG,0,0,0
True,Adventure,0,0,0
True,Racing,0,0,0
True,Adventure,0,0,0
True,Action,60,90,120
True,Action,0,0,0
True,Casual,0,0,0
True,Adventure,0,0,270
True,Action,0,0,0
True,Action,750,780,0
True,Adventure,180,480,510
True,Adventure,120,0,0
True,Adventure,1440,1530,0
True,Indie,0,0,720
True,Indie,0,0,0
True,RPG,0,0,0
True,Action,0,0,0
True,Strategy,0,0,0
True,Casual,0,0,0
True,Adventure,0,0,0
True,Casual,300,390,480
True,Adventure,450,480,510
True,Simulation,0,0,0
True,RPG,0,0,0
True,Action,0,0,0
True,Action,690,840,1140
True,Adventure,420,0,0
True,Adventure,0,0,0
True,Adventure,420,420,0
True,Action,90,120,0
True,Action,0,0,0
True,Indie,360,0,0
True,Adventure,900,990,0
True,Adventure,480,1290,2130
True,Action,390,0,0
True,Indie,480,0,0
True,Action,420,570,1560
True,Action,0,0,0
True,Action,1380,1650,2370
True,Action,0,0,0
True,Strategy,0,0,0
True,Indie,0,0,0
True,Indie,0,0,0
True,Action,0,0,0
True,Action,0,0,0
True,Action,0,0,0
True,Indie,90,180,270
True,Indie,0,0,0
True,Adventure,0,0,0
True,Adventure,180,240,300
True,Action,0,0,0
True,Action,45,120,0
True,RPG,0,0,0
True,Action,150,0,1440
True,Action,0,0,0
True,Action,0,0,0
True,Adventure,120,210,240
True,Action,0,0,0
True,Adventure,15,0,120
True,Indie,1080,2970,5340
True,Adventure,270,390,0
True,Strategy,0,0,0
True,Action,0,0,0
True,Casual,0,0,0
True,Action,450,0,0
True,Adventure,0,0,0
True,Action,390,390,600
True,Casual,0,0,0
True,Action,45,0,420
True,Indie,0,0,0
True,Adventure,0,0,0
True,Massively Multiplayer,0,0,0
True,Action,0,1260,0
True,Action,570,660,870
True,Adventure,45,0,0
True,Action,420,0,540
True,Action,150,180,0
True,Action,840,0,0
True,Action,480,810,0
True,Strategy,0,0,0
True,Adventure,30,60,90
True,Indie,210,210,240
True,Adventure,120,120,150
True,RPG,810,1860,3060
True,Action,60,0,0
True,Strategy,420,930,1410
True,Casual,0,0,0
True,Action,0,0,0
True,Action,300,360,360
True,Adventure,210,300,480
True,Action,180,240,360
True,Casual,180,180,780
True,RPG,0,4140,0
True,Strategy,0,0,0
True,Strategy,2850,0,0
True,Action,420,480,630
True,Strategy,0,0,0
True,Strategy,0,0,0
True,Unknown,0,0,330
True,Action,180,330,0
True,Action,810,1080,1530
True,Racing,780,810,1050
True,Action,390,480,540
False,Strategy,0,0,0
False,Strategy,0,0,0
False,Simulation,0,0,0
False,Action,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Strategy,0,0,0
False,Simulation,0,0,0
False,Racing,0,0,0
False,Strategy,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Indie,0,0,0
False,Indie,0,0,0
False,Indie,0,0,0
False,Simulation,0,0,0
False,Adventure,0,0,0
False,Unknown,0,0,0
False,Simulation,0,0,0
False,Action,0,0,0
False,Casual,0,0,0
False,Adventure,0,0,0
False,Simulation,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,RPG,120,0,0
False,Simulation,0,0,0
False,Strategy,0,0,0
False,Simulation,0,0,0
False,Action,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Simulation,0,0,0
False,Adventure,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Adventure,0,0,0
False,Action,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Action,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,RPG,0,0,0
False,Simulation,0,0,0
False,Strategy,0,0,0
False,Casual,0,0,0
False,RPG,0,0,0
False,Action,0,0,0
False,Adventure,0,0,0
False,Adventure,0,0,0
False,Casual,60,120,0
False,Casual,60,60,0
False,Casual,0,0,0
False,Action,0,0,0
False,Indie,0,0,0
False,Indie,0,0,0
False,Indie,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Massively Multiplayer,0,0,0
False,Action,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Massively Multiplayer,0,0,0
False,Simulation,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Strategy,0,0,0
False,Strategy,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,300,330,0
False,Action,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,RPG,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Action,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Casual,0,0,0
False,Action,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Strategy,0,0,0
False,Strategy,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Simulation,0,0,0
False,Action,0,0,0
False,Adventure,90,90,90
False,Racing,0,0,0
False,Casual,0,0,0
False,Casual,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Action,0,0,0
False,Strategy,0,0,0
False,Action,0,0,0
False,Unknown,0,0,0
False,Casual,0,0,0
False,Strategy,0,0,0
False,Simulation,0,0,0
False,Action,0,0,0
True,Strategy,150,180,270
True,Adventure,180,0,210
True,Adventure,0,0,0
True,Action,30,0,0
True,Strategy,1950,0,2940
True,Strategy,1530,4590,9870
True,Adventure,0,0,0
True,Indie,240,0,0
True,RPG,120,270,450
True,Action,0,0,0
True,Action,0,2250,0
True,Casual,0,0,0
True,Casual,600,780,1230
True,Action,720,960,1590
True,Strategy,0,0,0
True,Strategy,0,0,6000
True,Simulation,0,0,0
True,Strategy,1110,7710,10380
True,Unknown,0,0,0
True,Action,630,870,1380
True,Action,870,1080,2220
True,Action,840,1290,1830
True,Action,420,540,0
True,Action,600,0,0
True,Action,0,0,0
True,Casual,0,0,0
True,Casual,0,0,480
True,Action,90,0,0
True,Unknown,0,0,0
True,Strategy,660,0,30000
True,Unknown,0,0,0
True,Action,0,0,0
True,Unknown,0,0,0
True,Strategy,2130,2220,0
True,Indie,0,0,0
True,Action,480,0,0
True,Unknown,0,0,0
True,Unknown,0,0,0
True,Action,0,0,0
True,Adventure,0,0,0
True,Action,0,0,0
True,Indie,0,0,0
True,Action,0,0,0
True,Adventure,0,0,0
True,Adventure,0,0,0
True,Action,0,0,0
True,Action,0,0,0
True,Action,0,0,0
True,RPG,1770,2130,2490
True,Adventure,2610,3420,4380
True,Indie,0,0,0
True,Action,0,0,0
True,Action,0,0,0
True,Unknown,480,0,0
True,Action,0,0,0
True,Action,0,0,0
True,Indie,0,0,0
True,Simulation,0,0,0
True,Indie,0,0,0
True,Adventure,0,0,0
True,Casual,180,360,450
True,Action,0,0,0
True,Adventure,300,0,0
True,Action,0,0,0
True,Casual,0,0,0
True,Indie,0,0,0
True,Adventure,330,0,0
True,Casual,90,0,0
True,Adventure,120,180,240
True,Action,0,0,0
True,Adventure,0,0,270
True,Adventure,0,0,0
True,Action,150,180,240
True,Action,0,0,0
True,Action,0,0,0
True,Action,0,0,0
True,Action,0,0,0
True,Action,60,60,90
True,Indie,0,0,0
True,Action,120,0,0
True,Adventure,60,0,360
True,Adventure,60,900,3030
True,Indie,45,60,0
True,Unknown,0,0,0
True,Action,210,0,0
True,Action,0,450,0
True,Adventure,0,0,0
True,Action,0,0,0
True,Action,0,0,0
True,Action,60,0,0
True,Adventure,420,0,0
True,Casual,0,0,1410
True,Adventure,45,0,60
True,Adventure,420,0,480
True,Action,0,0,0
True,Action,420,0,0
